id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
08d864aa-77c2-475e-9f13-a5c38d69a9d0,COM-95457,USR-1662,CommandeErronée,"Livré frites, mais je voulais frites, c'est inacceptable.",7/25/2024 14:19,,faible,Escaladé,,,REF-292705
2deddabd-c852-499d-8482-6869ac18e4d4,COM-89920,USR-6389,NourritureEndommagée,"La nourriture était froid, totalement immangeable.",9/21/2024 14:19,"image_3770.jpg,image_8084.jpg",élevé,Résolu,9/22/2024 21:19,MOD-15,REF-616807
d2042d91-0f65-41c4-996f-0a9c1ea2d73d,COM-64150,USR-2551,MauvaiseQualité,"Très mauvaise qualité de sandwich, immangeable.",2/25/2025 14:19,image_9271.jpg,élevé,Résolu,2/27/2025 8:19,MOD-11,REF-537379
298bd372-5d65-4db5-a2c2-bc60eb87c936,COM-74286,USR-5352,ArticleManquant,"Commande incomplète, sushi non livré.",2/26/2025 14:19,,faible,Escaladé,,,REF-526342
f710bfb7-1776-498c-bfc5-b2758be96b4f,COM-77719,USR-2406,ArticleManquant,"sandwich manquant, veuillez résoudre immédiatement.",6/6/2025 14:19,,moyen,Ouvert,,,REF-525196
00f854b8-8cf4-4b87-82a9-a424f3015a94,COM-99759,USR-6806,MauvaiseQualité,"Très mauvaise qualité de sandwich, immangeable.",12/16/2024 14:19,image_1291.jpg,élevé,Escaladé,,,REF-636533
10e10bd3-4382-43d6-8d3e-caa60e73cff1,COM-63809,USR-1122,ArticleManquant,"sushi manquant, veuillez résoudre immédiatement.",11/3/2024 14:19,image_7780.jpg,élevé,Résolu,11/4/2024 7:19,MOD-18,REF-782442
959fce8d-cee6-4d81-9912-d3736972a362,COM-96010,USR-8334,LivraisonRetard,"Commande arrivée après 90 minutes, vraiment pas satisfait.",5/10/2025 14:19,,moyen,Ouvert,,,REF-187882
f34fb58b-be05-44f7-8e24-30c0ce98fe3d,COM-51231,USR-6022,MauvaiseQualité,"pâtes était gâté, je ne commanderai plus.",7/4/2024 14:19,,élevé,Ouvert,,,REF-512484
f59592fe-d713-4a43-ba90-24b19eba3659,COM-17646,USR-6969,MauvaiseQualité,"Très mauvaise qualité de salade, immangeable.",3/16/2025 14:19,,élevé,Résolu,3/17/2025 0:19,MOD-13,REF-995346
64c96101-522a-4526-9026-79fd53435227,COM-90528,USR-1528,ArticleManquant,"Il manque burger dans ma commande, très décevant.",1/18/2025 14:19,,moyen,Résolu,1/19/2025 11:19,MOD-7,REF-696943
f2d14488-41e7-47ec-9f7f-6b1d220edf7d,COM-91555,USR-2719,MauvaiseQualité,"pizza était sans goût, totalement dégoûtant !",9/28/2024 14:19,,élevé,Escaladé,,,REF-462579
67667a8c-141b-4517-a8fd-6f13dfb33a1b,COM-25278,USR-7008,NourritureEndommagée,"La commande était gâté, très déçu.",7/18/2024 14:19,,élevé,Résolu,7/19/2024 14:19,MOD-10,REF-881188
a27d68a7-b89a-41a1-b067-4c038f6c5668,COM-48836,USR-5539,CommandeErronée,"J'ai commandé sushi, mais j'ai reçu sushi.",9/30/2024 14:19,,faible,Escaladé,,,REF-420418
dad0f8cd-45be-4b63-8c79-faf80b1c2f63,COM-57792,USR-8134,MauvaiseQualité,"sandwich était écrasé, totalement dégoûtant !",3/25/2025 14:19,,élevé,Escaladé,,,REF-891073
17cecec2-22f3-49b9-919a-9eb76ebcd34f,COM-93586,USR-9921,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",2/28/2025 14:19,image_4209.jpg,élevé,Ouvert,,,REF-761309
d79d08be-058e-40a4-96dd-8835bbd00c01,COM-38116,USR-7818,CommandeErronée,J'ai reçu pizza au lieu de sushi.,1/15/2025 14:19,,faible,Résolu,1/15/2025 22:19,MOD-19,REF-174756
69e1a856-050a-4e48-9b25-3f4712d054cf,COM-50323,USR-2462,CommandeErronée,"Livré pâtes, mais je voulais pâtes, c'est inacceptable.",1/28/2025 14:19,,faible,Escaladé,,,REF-731853
4d0eeb24-b8bb-48c4-a331-8dd568494743,COM-98118,USR-1449,ArticleManquant,"Je n'ai pas reçu sandwich, besoin d'un remboursement.",4/19/2025 14:19,,faible,Ouvert,,,REF-899665
a8e03f07-3967-494b-bef1-91cee34a9cd8,COM-91572,USR-7902,CommandeErronée,"Commande erronée livrée, j'ai eu frites et non frites.",5/13/2025 14:19,,faible,Escaladé,,,REF-286010
ce3257bd-1a2c-4468-8f52-d4db3db823fd,COM-58674,USR-9249,NourritureEndommagée,"Tout était brûlé, expérience catastrophique.",6/25/2025 14:19,image_3251.jpg,élevé,Ouvert,,,REF-240272
63cd662a-2738-4f3f-838b-c8103b26dd15,COM-27208,USR-2106,MauvaiseQualité,"pâtes avait un goût trempé, expérience horrible.",8/18/2024 14:19,"image_7581.jpg,image_1569.jpg",élevé,Résolu,8/18/2024 15:19,MOD-7,REF-963790
05defdec-cb88-4f64-94fc-8b3712500c67,COM-41636,USR-2413,NourritureEndommagée,"sandwich était écrasé, qualité inacceptable.",5/28/2025 14:19,image_9393.jpg,élevé,Résolu,5/28/2025 15:19,MOD-12,REF-747658
32857304-b098-4e77-b00d-2a6ff72e9bf9,COM-40872,USR-2775,ArticleManquant,"Je n'ai pas reçu pâtes, besoin d'un remboursement.",6/29/2024 14:19,image_5789.jpg,faible,Ouvert,,,REF-209377
13228c25-ef9a-4aa9-b4fc-65dfc55aba4a,COM-71886,USR-3995,LivraisonRetard,"La nourriture est arrivée avec 2 heures de retard, service décevant.",10/24/2024 14:19,"image_8672.jpg,image_5523.jpg",élevé,Résolu,10/25/2024 6:19,MOD-2,REF-613127
7342de45-2f53-4d42-a08a-81b9b687ca13,COM-38275,USR-2892,MauvaiseQualité,"sushi était gâté, totalement dégoûtant !",11/22/2024 14:19,image_7890.jpg,élevé,Escaladé,,,REF-161629
b3ab0997-71ac-4399-9669-8da0c297d4ad,COM-27697,USR-7708,MauvaiseQualité,"Très mauvaise qualité de pizza, immangeable.",2/14/2025 14:19,,élevé,Escaladé,,,REF-722545
63044034-fad4-49c7-887c-9fc7f4d2c595,COM-50737,USR-9813,NourritureEndommagée,"burger livré écrasé, c'est scandaleux et dangereux !",7/8/2024 14:19,image_1379.jpg,élevé,Résolu,7/9/2024 5:19,MOD-10,REF-944327
af7fd46c-dd41-4c1a-b0cc-3b976c35066b,COM-76561,USR-8346,MauvaiseQualité,"Très mauvaise qualité de pizza, immangeable.",9/12/2024 14:19,,élevé,Ouvert,,,REF-562505
70eb9e50-8762-4c94-ae8c-7777be0f3e55,COM-81715,USR-3988,MauvaiseQualité,"sandwich avait un goût gâté, expérience horrible.",1/2/2025 14:19,image_6126.jpg,élevé,Ouvert,,,REF-749144
e4a72389-603a-4f29-b2d7-4ae22f5bb519,COM-25538,USR-8855,CommandeErronée,"Erreur sur ma commande : sandwich au lieu de pizza, très agaçant.",3/14/2025 14:19,,moyen,Ouvert,,,REF-216835
870918ed-5920-4ac6-93a0-11a56353e839,COM-40834,USR-8762,LivraisonRetard,"La commande a été livrée avec 90 minutes de retard, la nourriture était froide.",11/13/2024 14:19,,moyen,Ouvert,,,REF-520964
0f97c462-6c95-4e1b-9247-4f889b2a8a27,COM-16104,USR-8185,ArticleManquant,"Manque frites, service médiocre.",8/4/2024 14:19,,faible,Ouvert,,,REF-819177
5fa9f623-df14-40d2-934e-8edaeee83512,COM-71082,USR-1770,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",10/16/2024 14:19,,élevé,Résolu,10/17/2024 1:19,MOD-10,REF-636042
7b7e9245-36ac-4d37-8dd4-4f66d136db9f,COM-94039,USR-2789,NourritureEndommagée,"Tout était brûlé, expérience catastrophique.",8/4/2024 14:19,,élevé,Résolu,8/6/2024 13:19,MOD-6,REF-743768
0f4b0b25-54d1-4620-841a-c79324cfd543,COM-78024,USR-9291,ArticleManquant,"Pas de sandwich, c'est inacceptable et frustrant !",6/12/2025 14:19,,moyen,Résolu,6/13/2025 14:19,MOD-8,REF-117145
5b61127d-dc86-4939-8266-15c0397cbaf2,COM-42283,USR-6799,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",2/5/2025 14:19,,élevé,Résolu,2/6/2025 1:19,MOD-7,REF-728733
27b5f44e-3bd3-4bd2-ada6-f4988510bca8,COM-29715,USR-2090,ArticleManquant,"pizza manquant, veuillez résoudre immédiatement.",1/16/2025 14:19,,moyen,Ouvert,,,REF-631177
e88b0e07-6a93-4b83-ac15-36319c6baf1f,COM-10064,USR-9235,CommandeErronée,J'ai reçu sandwich au lieu de salade.,8/30/2024 14:19,,faible,Escaladé,,,REF-501793
4b7a7898-e59c-49c7-823a-45d993a10c5a,COM-77003,USR-7066,MauvaiseQualité,"sandwich avait un goût trempé, expérience horrible.",11/1/2024 14:19,,élevé,Ouvert,,,REF-772009
6b1183af-16e1-4d3b-98db-7a815b604f28,COM-56420,USR-2948,CommandeErronée,"J'ai commandé salade, mais j'ai reçu pâtes.",5/8/2025 14:19,image_2498.jpg,faible,Ouvert,,,REF-320772
98dc07ad-c690-4745-9587-265e35fe53ef,COM-38495,USR-4770,MauvaiseQualité,"pizza était trempé, je ne commanderai plus.",1/16/2025 14:19,,faible,Résolu,1/16/2025 17:19,MOD-10,REF-381485
fe0cfa78-5609-4057-8c5b-a0e22a14b3f0,COM-71250,USR-7093,LivraisonRetard,"La commande a été livrée avec 30 minutes de retard, la nourriture était froide.",1/13/2025 14:19,image_1620.jpg,moyen,Ouvert,,,REF-458121
6cb4fc30-dbea-4717-8bdd-9fc84ef46e12,COM-83698,USR-8414,NourritureEndommagée,"frites était écrasé, qualité inacceptable.",2/20/2025 14:19,,élevé,Ouvert,,,REF-164064
e0b26653-1d18-4821-aab1-f0fe3428872c,COM-99321,USR-5973,ArticleManquant,"Pas de burger, c'est inacceptable et frustrant !",7/31/2024 14:19,,moyen,Résolu,8/2/2024 9:19,MOD-7,REF-587130
ffd35c98-b5b5-4078-b40d-59008980934f,COM-98861,USR-4352,CommandeErronée,"Mauvais article livré, sushi à la place de pizza.",10/10/2024 14:19,,faible,Résolu,10/12/2024 12:19,MOD-5,REF-754815
c7a8c8db-2b3c-45ae-b183-d5ff285e6989,COM-76955,USR-9173,NourritureEndommagée,"pâtes livré gâté, c'est scandaleux et dangereux !",2/1/2025 14:19,image_3998.jpg,élevé,Escaladé,,,REF-869504
bc0e70ae-1000-424c-896c-1d1a16bf4ab7,COM-28645,USR-7485,CommandeErronée,"Livré pizza, mais je voulais sandwich, c'est inacceptable.",6/29/2024 14:19,,faible,Ouvert,,,REF-279608
c37fb3a8-5762-416f-bd83-09cbd4204126,COM-65685,USR-7310,MauvaiseQualité,"Très mauvaise qualité de frites, immangeable.",6/5/2025 14:19,image_9766.jpg,élevé,Escaladé,,,REF-631410
db2d3ec1-6a0c-4e80-8533-4057c0fd4db7,COM-56301,USR-3536,NourritureEndommagée,"Tout était trempé, expérience catastrophique.",12/15/2024 14:19,image_9242.jpg,élevé,Résolu,12/16/2024 22:19,MOD-11,REF-661177
13607622-a5c4-4f39-96d7-ba4fcefa0062,COM-81918,USR-2185,CommandeErronée,"Mauvais article livré, salade à la place de frites.",7/9/2024 14:19,,faible,Escaladé,,,REF-254129
44ddf9b4-28b7-46ec-aa4b-89c4ac4e6610,COM-40068,USR-2556,ArticleManquant,"frites manquant, veuillez résoudre immédiatement.",1/4/2025 14:19,,moyen,Résolu,1/4/2025 17:19,MOD-11,REF-425883
233d6bdf-d96c-4687-97e6-5839f38c9d5d,COM-42486,USR-6605,ArticleManquant,"Je n'ai pas reçu sandwich, besoin d'un remboursement.",12/10/2024 14:19,,faible,Ouvert,,,REF-209530
8270ae70-56f5-466c-9e27-419f69c99bef,COM-18651,USR-8717,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",7/31/2024 14:19,,faible,Escaladé,,,REF-927738
2c0fa709-ca2c-4f24-b458-16a0f2917f9d,COM-36427,USR-6083,LivraisonRetard,"Livraison retardée de 30 minutes, totalement inacceptable !",3/2/2025 14:19,,faible,Ouvert,,,REF-985767
06982b97-fe72-40d3-ae1d-c977c189077b,COM-38973,USR-9475,MauvaiseQualité,"frites avait un goût brûlé, expérience horrible.",2/22/2025 14:19,image_5261.jpg,élevé,Ouvert,,,REF-751909
df3eee8f-5dd1-47f2-bc67-bcba148bd636,COM-59419,USR-5193,ArticleManquant,"Il manque sushi dans ma commande, très décevant.",9/5/2024 14:19,,moyen,Escaladé,,,REF-542416
cc7ae279-d492-4747-8298-18257f8d379e,COM-27960,USR-2988,CommandeErronée,"J'ai commandé pâtes, mais j'ai reçu pâtes.",9/18/2024 14:19,,faible,Ouvert,,,REF-726285
91d8e60e-f6b2-4515-b715-6f2328c76a61,COM-43775,USR-2920,MauvaiseQualité,"burger était écrasé, je ne commanderai plus.",9/13/2024 14:19,image_3721.jpg,faible,Escaladé,,,REF-233602
69df2007-9de8-4d51-8097-ae5206452e9f,COM-89114,USR-4678,LivraisonRetard,"La commande a été livrée avec 1 heure de retard, la nourriture était froide.",6/9/2025 14:19,"image_2320.jpg,image_9722.jpg",élevé,Ouvert,,,REF-440704
4e2d56d0-c82e-45ec-be44-6860255cc6b8,COM-30355,USR-7235,MauvaiseQualité,"sandwich avait un goût froid, expérience horrible.",9/1/2024 14:19,,élevé,Ouvert,,,REF-929642
52b80f05-687f-4e58-ba48-a66524640a3f,COM-73158,USR-4226,MauvaiseQualité,"sandwich avait un goût froid, expérience horrible.",11/3/2024 14:19,,élevé,Résolu,11/4/2024 21:19,MOD-2,REF-888669
83b5255f-d2e1-442c-be05-d4142a16bf97,COM-75702,USR-6411,MauvaiseQualité,"frites était trempé, je ne commanderai plus.",3/6/2025 14:19,,faible,Escaladé,,,REF-833593
3fccda41-7ed3-423f-9977-3194bc1b67cb,COM-26875,USR-7554,ArticleManquant,"Je n'ai pas reçu frites, besoin d'un remboursement.",1/4/2025 14:19,,faible,Ouvert,,,REF-681096
119b19b3-98f1-4ec6-ae59-08696fdf56e8,COM-12593,USR-9851,ArticleManquant,"Il manque sushi dans ma commande, très décevant.",12/5/2024 14:19,image_7570.jpg,élevé,Ouvert,,,REF-536102
87d365e6-eeda-4377-83f0-d9a616034600,COM-88570,USR-4553,MauvaiseQualité,"Qualité médiocre de pizza, très frustrant.",9/3/2024 14:19,"image_6013.jpg,image_7943.jpg",élevé,Résolu,9/5/2024 5:19,MOD-15,REF-761613
ab36e491-28ec-4137-88c1-c23d1ca47603,COM-93388,USR-5594,MauvaiseQualité,"pâtes était trempé, je ne commanderai plus.",5/20/2025 14:19,,faible,Résolu,5/21/2025 12:19,MOD-8,REF-458003
c8d3d583-3bcd-49c2-8390-d332353f2f69,COM-18090,USR-7287,MauvaiseQualité,"Qualité médiocre de pizza, très frustrant.",9/9/2024 14:19,"image_7278.jpg,image_9706.jpg",élevé,Résolu,9/10/2024 5:19,MOD-9,REF-237096
ee1d1fa7-ee16-4b8c-b6d2-4a4a6f3968db,COM-39280,USR-3719,ArticleManquant,"Manque salade, service médiocre.",4/19/2025 14:19,,faible,Résolu,4/20/2025 22:19,MOD-19,REF-908366
4d88d8df-4d86-47fe-b36e-8377995331fc,COM-31399,USR-6717,LivraisonRetard,"La commande a été livrée avec 2 heures de retard, la nourriture était froide.",12/29/2024 14:19,,élevé,Résolu,12/31/2024 14:19,MOD-1,REF-522631
c0554968-7d97-448f-905e-979bcb4777b6,COM-97288,USR-3016,CommandeErronée,"Erreur sur ma commande : sushi au lieu de burger, très agaçant.",7/18/2024 14:19,,moyen,Résolu,7/20/2024 9:19,MOD-15,REF-835200
00a63383-9b5c-4a38-a8ef-d6613cd34ebe,COM-38057,USR-9317,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non burger.",11/7/2024 14:19,image_7243.jpg,faible,Escaladé,,,REF-339985
fe921015-9013-4f8a-880d-e914ebf968b2,COM-86974,USR-5613,MauvaiseQualité,"salade était sans goût, je ne commanderai plus.",1/18/2025 14:19,,faible,Escaladé,,,REF-614930
c5c9ce63-4641-4614-89fd-058c70d1e572,COM-39540,USR-8774,NourritureEndommagée,"La nourriture était sans goût, totalement immangeable.",12/30/2024 14:19,,élevé,Escaladé,,,REF-188704
7c206090-f740-4027-9cfe-e864f68aa4fa,COM-34237,USR-5365,CommandeErronée,"J'ai commandé pâtes, mais j'ai reçu frites.",7/31/2024 14:19,image_6983.jpg,faible,Escaladé,,,REF-823903
04e52848-0b89-4cff-afc6-a94e06a514c2,COM-34465,USR-9972,LivraisonRetard,"La commande a été livrée avec 30 minutes de retard, la nourriture était froide.",2/8/2025 14:19,"image_7427.jpg,image_9503.jpg",moyen,Ouvert,,,REF-888251
8f88aa76-44f4-41c9-872d-5c2e76d530e0,COM-27335,USR-4441,CommandeErronée,"Livré sandwich, mais je voulais pâtes, c'est inacceptable.",1/9/2025 14:19,,faible,Escaladé,,,REF-790864
20b78302-f67e-4e82-af1f-1113c18f8e08,COM-28263,USR-2904,LivraisonRetard,"La commande a été livrée avec 90 minutes de retard, la nourriture était froide.",6/8/2025 14:19,"image_5029.jpg,image_1508.jpg",élevé,Ouvert,,,REF-152236
9670b2f1-25ed-441d-80c1-4bcde20076b0,COM-71738,USR-9787,ArticleManquant,"sushi manquant, veuillez résoudre immédiatement.",11/22/2024 14:19,,moyen,Ouvert,,,REF-796027
aabd7236-73cd-4526-a85c-9e8e6f32e5c8,COM-92638,USR-7105,CommandeErronée,"Erreur sur ma commande : frites au lieu de sandwich, très agaçant.",1/9/2025 14:19,image_2725.jpg,élevé,Ouvert,,,REF-646265
96db2b69-d24d-413a-81f9-3dbf78e383ce,COM-96747,USR-8816,ArticleManquant,"Pas de salade, c'est inacceptable et frustrant !",3/1/2025 14:19,,moyen,Escaladé,,,REF-745422
c5b1e2d6-e50e-488c-b53b-fc982486129c,COM-70505,USR-8793,ArticleManquant,"Je n'ai pas reçu pâtes, besoin d'un remboursement.",12/16/2024 14:19,"image_8726.jpg,image_8482.jpg",faible,Résolu,12/18/2024 11:19,MOD-3,REF-740343
adb1b15e-c75a-487a-8747-e01ef455e902,COM-45651,USR-5141,CommandeErronée,"Mauvais article livré, salade à la place de salade.",5/1/2025 14:19,,faible,Résolu,5/2/2025 21:19,MOD-2,REF-712636
3d9b7255-75af-4793-8a6f-5eaae73e7951,COM-50042,USR-5109,CommandeErronée,"Livré pizza, mais je voulais frites, c'est inacceptable.",8/7/2024 14:19,"image_1839.jpg,image_9417.jpg",moyen,Ouvert,,,REF-113493
c34bd021-a337-4d97-84aa-e8ed560b51e0,COM-47492,USR-8314,NourritureEndommagée,"frites est arrivé écrasé, besoin d'un remplacement.",10/3/2024 14:19,,faible,Escaladé,,,REF-619205
771364d1-01d0-4a8b-8f0a-306e271dd7e0,COM-91623,USR-5779,ArticleManquant,"sushi manquant, veuillez résoudre immédiatement.",11/2/2024 14:19,,moyen,Ouvert,,,REF-134582
a581fa07-2278-4631-bff8-4294e8e30142,COM-94645,USR-8758,NourritureEndommagée,"La nourriture était écrasé, totalement immangeable.",12/8/2024 14:19,,élevé,Résolu,12/9/2024 11:19,MOD-18,REF-511481
690c26c8-8d0f-410c-8fc1-4077a0b60ebf,COM-92703,USR-7692,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non salade.",4/18/2025 14:19,,faible,Résolu,4/19/2025 0:19,MOD-16,REF-769395
aa06d430-a7a1-45ef-bbce-4026db39f6ef,COM-29661,USR-3277,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",3/14/2025 14:19,,élevé,Ouvert,,,REF-588795
c1a44a48-f6ea-4a69-8f43-2764983a0833,COM-41621,USR-3576,CommandeErronée,"Commande erronée livrée, j'ai eu pizza et non frites.",6/11/2025 14:19,,faible,Escaladé,,,REF-464688
ddae09ff-6a2d-4c25-b85e-0b7dbb83fc06,COM-25172,USR-1541,ArticleManquant,"frites manquant, veuillez résoudre immédiatement.",12/18/2024 14:19,,moyen,Ouvert,,,REF-421441
0e73c0c4-8bdb-4789-9396-b28dedb835c1,COM-45386,USR-1371,ArticleManquant,"salade manquant, veuillez résoudre immédiatement.",8/30/2024 14:19,,moyen,Résolu,8/30/2024 19:19,MOD-4,REF-970998
4491b5e8-5d70-4346-ade7-dbe08d0e2750,COM-43232,USR-6968,CommandeErronée,"Erreur sur ma commande : sushi au lieu de pizza, très agaçant.",8/11/2024 14:19,image_4267.jpg,élevé,Résolu,8/13/2024 10:19,MOD-19,REF-163784
d0c1bd57-d074-4c7b-9964-e3520ae6ea9e,COM-91817,USR-4851,ArticleManquant,"Je n'ai pas reçu pâtes, besoin d'un remboursement.",7/17/2024 14:19,,faible,Ouvert,,,REF-694750
ae745678-bbf7-4c68-b28a-0923a1f74a68,COM-21198,USR-6031,ArticleManquant,"Il manque sandwich dans ma commande, très décevant.",10/9/2024 14:19,image_3591.jpg,élevé,Escaladé,,,REF-337090
f6e8e177-8981-4545-a688-c12c503e67a8,COM-11172,USR-3341,LivraisonRetard,"La nourriture est arrivée avec 90 minutes de retard, service décevant.",7/4/2024 14:19,,moyen,Ouvert,,,REF-350364
53f99b43-b32d-4e26-bf96-51391c1bae68,COM-20630,USR-9550,ArticleManquant,"Manque frites, service médiocre.",11/28/2024 14:19,,faible,Escaladé,,,REF-946208
e1320a9c-0656-48f3-ad83-db5d7251f371,COM-86709,USR-1075,ArticleManquant,"Il manque burger dans ma commande, très décevant.",3/10/2025 14:19,,moyen,Escaladé,,,REF-100208
e87f743c-a945-47a9-8bd9-e22a2d55f87d,COM-74361,USR-1874,CommandeErronée,J'ai reçu salade au lieu de salade.,3/7/2025 14:19,image_1817.jpg,faible,Ouvert,,,REF-610142
909a21bd-d3d5-413d-84f5-23d3a6f15e63,COM-68529,USR-3716,MauvaiseQualité,"frites était gâté, je ne commanderai plus.",4/23/2025 14:19,,élevé,Escaladé,,,REF-525600
458f727b-451e-4cb3-bfdb-06c8b19b32eb,COM-33384,USR-1989,ArticleManquant,"Manque pâtes, service médiocre.",6/5/2025 14:19,,faible,Escaladé,,,REF-420306
fb375975-e48f-40cd-96d2-d837785ce01b,COM-64338,USR-9760,LivraisonRetard,"La nourriture est arrivée avec 2 heures de retard, service décevant.",12/27/2024 14:19,image_5556.jpg,élevé,Résolu,12/28/2024 7:19,MOD-6,REF-744904
157ace90-6a07-4dcb-a964-629ff9559604,COM-79849,USR-2580,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",2/10/2025 14:19,image_7101.jpg,élevé,Ouvert,,,REF-127472
e7ead7b8-a6b2-48da-90fe-3d8fbcf770e6,COM-21736,USR-6922,MauvaiseQualité,"frites avait un goût trempé, expérience horrible.",4/4/2025 14:19,image_8836.jpg,élevé,Résolu,4/5/2025 13:19,MOD-19,REF-256092
2cab8eb7-62b5-48a7-8440-d1374fe74f7f,COM-52376,USR-6413,NourritureEndommagée,"sushi livré écrasé, c'est scandaleux et dangereux !",2/25/2025 14:19,,élevé,Escaladé,,,REF-634249
03ee03e0-775b-4089-b7e5-2aa74162374a,COM-17449,USR-9505,LivraisonRetard,"La commande a été livrée avec 1 heure de retard, la nourriture était froide.",5/25/2025 14:19,,moyen,Résolu,5/26/2025 14:19,MOD-1,REF-975296
8ccf64c7-d179-49cc-b242-0c87325fa007,COM-72516,USR-7310,CommandeErronée,"Livré sushi, mais je voulais sushi, c'est inacceptable.",1/21/2025 14:19,,faible,Escaladé,,,REF-237065
76dd88c7-658c-4a3d-96b5-f3a368d5c03a,COM-73723,USR-3022,NourritureEndommagée,"burger était brûlé, qualité inacceptable.",11/11/2024 14:19,,élevé,Ouvert,,,REF-617231
508eaeb5-8b7c-43bd-ac95-fb42f411aff0,COM-83453,USR-2078,CommandeErronée,J'ai reçu pizza au lieu de burger.,7/22/2024 14:19,,faible,Ouvert,,,REF-958764
a41bebd6-81d2-47a3-bfb1-b31e7d305e3a,COM-36682,USR-4130,NourritureEndommagée,"Tout était froid, expérience catastrophique.",5/18/2025 14:19,,élevé,Résolu,5/19/2025 19:19,MOD-6,REF-845285
ddd57c05-5ee4-4bc6-a955-c1a313115a9a,COM-13614,USR-1285,MauvaiseQualité,"Très mauvaise qualité de sushi, immangeable.",11/30/2024 14:19,image_1671.jpg,élevé,Résolu,12/2/2024 9:19,MOD-1,REF-678009
b60584f6-747f-4ea8-8065-7e148759c8af,COM-19386,USR-9064,LivraisonRetard,"La commande a été livrée avec 90 minutes de retard, la nourriture était froide.",5/16/2025 14:19,"image_2058.jpg,image_8970.jpg",élevé,Escaladé,,,REF-437398
6e6d9ca6-a013-4d98-8916-7dcf112b5ac3,COM-21489,USR-8129,CommandeErronée,"Livré sushi, mais je voulais pizza, c'est inacceptable.",4/28/2025 14:19,,faible,Ouvert,,,REF-288931
6a9b74f6-a66a-4373-bf6b-945d87f87824,COM-62271,USR-1421,NourritureEndommagée,"sushi livré trempé, c'est scandaleux et dangereux !",8/23/2024 14:19,,élevé,Ouvert,,,REF-563457
c3aa1c80-06c9-4871-875d-6cd0f961cc6c,COM-60816,USR-4330,LivraisonRetard,"Livraison retardée de 1 heure, totalement inacceptable !",9/19/2024 14:19,image_5499.jpg,élevé,Escaladé,,,REF-583129
951dcd28-1c86-44b3-ab9a-1b326197dc6f,COM-64418,USR-7864,ArticleManquant,"Je n'ai pas reçu frites, besoin d'un remboursement.",7/21/2024 14:19,,faible,Escaladé,,,REF-646019
9a6031c9-e6d2-4215-8fae-c9465bc121f4,COM-56356,USR-7223,MauvaiseQualité,"burger avait un goût sans goût, expérience horrible.",3/11/2025 14:19,,élevé,Escaladé,,,REF-226535
873c9467-5ed0-4ab2-99b2-f81d9b6e8ef3,COM-92739,USR-8762,MauvaiseQualité,"La nourriture était froid, pas à la hauteur.",1/20/2025 14:19,,faible,Escaladé,,,REF-407946
b10662a6-02d3-4595-a2f7-89c9efb58c40,COM-60840,USR-7929,CommandeErronée,"Erreur sur ma commande : sandwich au lieu de pâtes, très agaçant.",3/3/2025 14:19,,moyen,Résolu,3/5/2025 10:19,MOD-7,REF-282010
e9b37b8e-0b60-417d-be99-a14399241ec6,COM-48962,USR-6904,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",2/19/2025 14:19,,moyen,Escaladé,,,REF-112883
3bccfae6-40ad-4312-b177-32a7bbabd676,COM-92521,USR-5150,CommandeErronée,"Erreur sur ma commande : pâtes au lieu de burger, très agaçant.",2/4/2025 14:19,,moyen,Escaladé,,,REF-315996
4dcae4d0-dbbd-4d25-b53b-7849a7a89768,COM-77607,USR-8766,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",11/5/2024 14:19,image_7585.jpg,élevé,Escaladé,,,REF-770935
2faa5aec-1aa6-4584-a0a7-624d53d50a6d,COM-59839,USR-9541,MauvaiseQualité,"frites avait un goût gâté, expérience horrible.",8/5/2024 14:19,,élevé,Ouvert,,,REF-485445
5e1990ee-316e-4828-b1ea-d8e656f540da,COM-13974,USR-5858,ArticleManquant,"pâtes manquant, veuillez résoudre immédiatement.",8/27/2024 14:19,"image_8010.jpg,image_5394.jpg",élevé,Ouvert,,,REF-943186
5e0df124-ab5f-4a5f-9227-6f58cc874b86,COM-66707,USR-1141,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",2/18/2025 14:19,image_9160.jpg,élevé,Ouvert,,,REF-593813
a8bad350-94fd-45f6-870b-54bc63efd84b,COM-28664,USR-2167,NourritureEndommagée,"Tout était froid, expérience catastrophique.",10/26/2024 14:19,,élevé,Ouvert,,,REF-667968
d2b77033-1aaf-4dcb-95d3-8bc127ec7879,COM-88825,USR-5783,LivraisonRetard,"Retard de 30 minutes, c'est scandaleux et dérangeant !",3/3/2025 14:19,,moyen,Escaladé,,,REF-854465
